,payment_id,invoice_id,issued_date,status,amount
39050,39050,78077,2015-11-12,3,636
39051,39051,78079,2015-11-16,2,367
39052,39052,78083,2015-11-11,3,315
39053,39053,78081,2015-12-07,2,56
39054,39054,78084,2015-11-19,2,886
39055,39055,78082,2015-11-16,3,719
39056,39056,78087,2015-11-28,2,113
39057,39057,78089,2015-11-16,3,96
39058,39058,78093,2015-12-09,1,229
39059,39059,78086,2015-12-07,3,835
39060,39060,78088,2015-11-14,3,338
39061,39061,78094,2015-12-07,2,879
39062,39062,78099,2015-11-26,1,418
39063,39063,78104,2015-11-23,1,818
39064,39064,78100,2015-11-09,2,303
39065,39065,78108,2015-12-05,1,146
39066,39066,78097,2015-11-10,3,554
39067,39067,78105,2015-12-06,2,660
39068,39068,78107,2015-11-10,3,120
39069,39069,78110,2015-11-16,2,758
39070,39070,78109,2015-12-07,3,902
39071,39071,78115,2015-11-17,3,231
39072,39072,78112,2015-12-09,3,910
39073,39073,78116,2015-12-03,1,926
39074,39074,78113,2015-11-23,1,383
39075,39075,78117,2015-11-09,3,375
39076,39076,78119,2015-11-29,1,413
39077,39077,78121,2015-12-08,3,615
39078,39078,78122,2015-11-14,1,78
39079,39079,78124,2015-11-19,2,392
39080,39080,78126,2015-11-28,3,208
39081,39081,78127,2015-12-01,3,799
39082,39082,78129,2015-11-29,2,902
39083,39083,78136,2015-11-18,1,412
39084,39084,78137,2015-11-27,2,270
39085,39085,78143,2015-11-13,2,866
39086,39086,78144,2015-12-09,1,956
39087,39087,78145,2015-11-12,3,474
39088,39088,78148,2015-11-17,2,687
39089,39089,78149,2015-11-26,3,419
39090,39090,78150,2015-11-09,2,86
39091,39091,78154,2015-11-10,2,933
39092,39092,78157,2015-11-23,3,339
39093,39093,78159,2015-12-02,3,137
39094,39094,78160,2015-12-04,3,831
39095,39095,78161,2015-11-19,2,925
39096,39096,78163,2015-12-04,2,117
39097,39097,78164,2015-12-04,3,652
39098,39098,78165,2015-11-27,2,228
39099,39099,78169,2015-12-03,1,154
39100,39100,78175,2015-12-07,2,257
39101,39101,78179,2015-11-29,1,72
39102,39102,78183,2015-11-13,2,473
39103,39103,78184,2015-11-27,2,524
39104,39104,78186,2015-11-19,2,808
39105,39105,78188,2015-11-14,1,163
39106,39106,78189,2015-12-02,3,418
39107,39107,78190,2015-11-23,2,992
39108,39108,78191,2015-11-12,3,208
39109,39109,78192,2015-11-18,1,533
39110,39110,78193,2015-12-04,2,839
39111,39111,78198,2015-12-09,2,563
39112,39112,78197,2015-12-02,3,222
39113,39113,78200,2015-12-06,2,426
39114,39114,78201,2015-11-30,3,868
39115,39115,78208,2015-11-18,1,117
39116,39116,78203,2015-12-05,2,352
39117,39117,78210,2015-11-30,3,377
39118,39118,78207,2015-11-25,3,124
39119,39119,78212,2015-11-22,1,80
39120,39120,78215,2015-11-26,1,471
39121,39121,78216,2015-11-23,1,54
39122,39122,78220,2015-11-30,1,625
39123,39123,78222,2015-11-30,2,86
39124,39124,78223,2015-11-15,1,903
39125,39125,78232,2015-11-10,2,759
39126,39126,78236,2015-11-27,2,478
39127,39127,78237,2015-11-23,3,108
39128,39128,78238,2015-11-12,2,625
39129,39129,78239,2015-11-19,1,885
39130,39130,78241,2015-11-11,2,911
39131,39131,78242,2015-12-07,1,161
39132,39132,78245,2015-11-17,1,874
39133,39133,78246,2015-11-12,2,574
39134,39134,78252,2015-11-17,3,116
39135,39135,78235,2015-11-23,2,781
39136,39136,78254,2015-11-11,1,936
39137,39137,78247,2015-11-12,3,158
39138,39138,78249,2015-11-25,3,637
39139,39139,78251,2015-11-15,1,948
39140,39140,78255,2015-12-05,2,666
39141,39141,78259,2015-11-10,1,563
39142,39142,78261,2015-12-02,2,717
39143,39143,78263,2015-12-07,2,54
39144,39144,78266,2015-11-30,3,973
39145,39145,78268,2015-11-20,1,455
39146,39146,78269,2015-11-11,2,800
39147,39147,78270,2015-11-09,1,650
39148,39148,78271,2015-12-05,1,575
39149,39149,78274,2015-11-18,3,988
39150,39150,78277,2015-11-11,2,669
39151,39151,78278,2015-12-01,3,135
39152,39152,78281,2015-12-04,3,255
39153,39153,78283,2015-11-25,2,550
39154,39154,78285,2015-11-13,2,226
39155,39155,78290,2015-11-14,3,241
39156,39156,78293,2015-12-01,2,859
39157,39157,78295,2015-11-14,2,2
39158,39158,78299,2015-11-11,1,135
39159,39159,78302,2015-11-14,3,38
39160,39160,78303,2015-12-01,3,526
39161,39161,78305,2015-11-19,1,725
39162,39162,78306,2015-11-14,1,907
39163,39163,78307,2015-11-16,2,655
39164,39164,78308,2015-11-16,1,881
39165,39165,78310,2015-11-23,2,462
39166,39166,78311,2015-11-28,2,750
39167,39167,78312,2015-11-20,1,198
39168,39168,78315,2015-11-24,1,212
39169,39169,78317,2015-12-06,3,569
39170,39170,78318,2015-12-03,3,672
39171,39171,78319,2015-11-24,1,703
39172,39172,78321,2015-11-26,2,432
39173,39173,78322,2015-11-30,1,408
39174,39174,78326,2015-11-15,1,521
39175,39175,78328,2015-11-19,3,772
39176,39176,78343,2015-11-11,3,483
39177,39177,78345,2015-11-10,3,233
39178,39178,78347,2015-12-04,3,469
39179,39179,78349,2015-11-13,2,171
39180,39180,78355,2015-11-20,3,680
39181,39181,78323,2015-11-21,3,228
39182,39182,78329,2015-11-28,3,982
39183,39183,78338,2015-11-27,2,916
39184,39184,78344,2015-11-23,3,191
39185,39185,78350,2015-11-23,1,341
39186,39186,78356,2015-11-14,1,482
39187,39187,78358,2015-11-30,2,315
39188,39188,78362,2015-11-18,3,784
39189,39189,78363,2015-11-11,1,33
39190,39190,78364,2015-11-19,2,181
39191,39191,78366,2015-12-03,2,309
39192,39192,78369,2015-11-29,1,3
39193,39193,78371,2015-12-07,3,855
39194,39194,78373,2015-11-27,3,84
39195,39195,78374,2015-12-04,3,928
39196,39196,78377,2015-11-14,3,552
39197,39197,78382,2015-12-05,1,341
39198,39198,78383,2015-11-25,3,373
39199,39199,78384,2015-11-22,3,543
39200,39200,78404,2015-12-01,2,355
39201,39201,78385,2015-12-09,1,433
39202,39202,78405,2015-11-10,1,937
39203,39203,78386,2015-12-06,3,797
39204,39204,78407,2015-11-30,3,995
39205,39205,78395,2015-11-19,3,708
39206,39206,78396,2015-11-27,3,616
39207,39207,78408,2015-11-13,2,116
39208,39208,78409,2015-11-10,1,616
39209,39209,78410,2015-11-10,3,434
39210,39210,78397,2015-12-06,1,703
39211,39211,78411,2015-12-09,2,618
39212,39212,78401,2015-11-27,3,59
39213,39213,78417,2015-11-28,1,792
39214,39214,78413,2015-11-24,2,546
39215,39215,78416,2015-11-17,3,195
39216,39216,78418,2015-11-22,3,330
39217,39217,78419,2015-11-26,2,902
39218,39218,78426,2015-12-06,3,694
39219,39219,78430,2015-11-27,3,646
39220,39220,78432,2015-11-24,3,351
39221,39221,78438,2015-11-29,3,858
39222,39222,78440,2015-11-21,1,964
39223,39223,78444,2015-11-24,1,830
39224,39224,78446,2015-11-16,2,879
39225,39225,78447,2015-11-22,2,584
39226,39226,78425,2015-12-04,3,701
39227,39227,78448,2015-11-16,3,876
39228,39228,78431,2015-12-03,1,442
39229,39229,78439,2015-12-06,1,835
39230,39230,78451,2015-11-25,3,718
39231,39231,78453,2015-11-26,3,368
39232,39232,78457,2015-12-05,2,696
39233,39233,78460,2015-11-20,2,824
39234,39234,78491,2015-12-04,2,677
39235,39235,78495,2015-12-08,1,776
39236,39236,78498,2015-11-18,1,10
39237,39237,78465,2015-11-14,3,45
39238,39238,78501,2015-12-06,3,881
39239,39239,78466,2015-11-28,3,38
39240,39240,78508,2015-12-01,2,178
39241,39241,78467,2015-11-09,1,805
39242,39242,78469,2015-11-19,3,589
39243,39243,78470,2015-11-28,1,48
39244,39244,78474,2015-12-05,3,104
39245,39245,78478,2015-11-28,3,191
39246,39246,78480,2015-12-01,3,356
39247,39247,78482,2015-11-14,1,635
39248,39248,78489,2015-12-02,3,816
39249,39249,78493,2015-12-06,2,648
39250,39250,78499,2015-12-03,1,147
39251,39251,78502,2015-11-26,3,60
39252,39252,78504,2015-12-01,2,514
39253,39253,78477,2015-11-16,2,803
39254,39254,78479,2015-11-29,1,327
39255,39255,78512,2015-11-23,2,394
39256,39256,78519,2015-11-27,1,457
39257,39257,78522,2015-11-28,1,938
39258,39258,78524,2015-12-02,3,658
39259,39259,78490,2015-11-21,1,529
39260,39260,78528,2015-11-25,2,204
39261,39261,78492,2015-11-09,1,576
39262,39262,78494,2015-11-24,2,332
39263,39263,78500,2015-12-01,2,18
39264,39264,78503,2015-11-14,1,998
39265,39265,78515,2015-11-12,1,92
39266,39266,78517,2015-11-12,2,415
39267,39267,78518,2015-11-25,2,919
39268,39268,78525,2015-11-18,3,640
39269,39269,78527,2015-11-12,2,90
39270,39270,78529,2015-12-08,3,786
39271,39271,78531,2015-12-03,1,212
39272,39272,78534,2015-11-30,3,422
39273,39273,78535,2015-11-14,3,495
39274,39274,78536,2015-12-06,2,902
39275,39275,78537,2015-11-14,2,991
39276,39276,78540,2015-11-27,1,796
39277,39277,78541,2015-11-10,1,753
39278,39278,78542,2015-11-11,1,798
39279,39279,78544,2015-12-08,1,511
39280,39280,78547,2015-11-27,3,752
39281,39281,78549,2015-11-16,1,39
39282,39282,78552,2015-12-07,2,102
39283,39283,78555,2015-11-23,3,592
39284,39284,78557,2015-12-09,3,732
39285,39285,78558,2015-11-28,3,331
39286,39286,78559,2015-11-20,3,708
39287,39287,78561,2015-12-07,2,41
39288,39288,78562,2015-11-21,2,844
39289,39289,78563,2015-11-16,3,233
39290,39290,78564,2015-12-03,2,154
39291,39291,78566,2015-11-16,2,360
39292,39292,78568,2015-11-15,1,547
39293,39293,78569,2015-11-14,1,553
39294,39294,78570,2015-11-10,3,241
39295,39295,78571,2015-11-27,1,130
39296,39296,78572,2015-11-30,3,879
39297,39297,78573,2015-11-14,3,382
39298,39298,78575,2015-11-19,2,197
39299,39299,78578,2015-11-29,2,814
39300,39300,78590,2015-12-07,3,136
39301,39301,78592,2015-12-02,1,769
39302,39302,78594,2015-11-28,1,660
39303,39303,78580,2015-11-25,3,708
39304,39304,78598,2015-11-10,3,672
39305,39305,78581,2015-11-20,1,945
39306,39306,78602,2015-11-26,2,624
39307,39307,78583,2015-11-18,3,509
39308,39308,78584,2015-12-02,3,437
39309,39309,78585,2015-12-05,3,264
39310,39310,78586,2015-11-09,3,794
39311,39311,78587,2015-11-30,2,850
39312,39312,78588,2015-11-17,3,452
39313,39313,78589,2015-11-30,1,371
39314,39314,78591,2015-11-21,1,258
39315,39315,78595,2015-11-09,1,670
39316,39316,78597,2015-11-12,2,292
39317,39317,78599,2015-12-03,3,430
39318,39318,78601,2015-12-05,3,600
39319,39319,78605,2015-12-05,1,21
39320,39320,78607,2015-12-06,2,22
39321,39321,78610,2015-11-28,1,335
39322,39322,78611,2015-11-15,3,602
39323,39323,78612,2015-11-14,1,34
39324,39324,78613,2015-12-07,1,815
39325,39325,78614,2015-11-27,1,939
39326,39326,78616,2015-11-20,3,389
39327,39327,78617,2015-11-19,2,227
39328,39328,78620,2015-12-07,1,951
39329,39329,78621,2015-11-20,3,359
39330,39330,78622,2015-11-25,1,430
39331,39331,78623,2015-11-17,3,870
39332,39332,78624,2015-11-19,3,467
39333,39333,78627,2015-11-29,2,86
39334,39334,78629,2015-11-19,2,852
39335,39335,78631,2015-11-28,1,14
39336,39336,78632,2015-11-13,3,516
39337,39337,78634,2015-11-24,3,986
39338,39338,78636,2015-11-23,3,876
39339,39339,78639,2015-11-14,3,963
39340,39340,78641,2015-11-12,2,86
39341,39341,78647,2015-11-29,2,520
39342,39342,78643,2015-11-12,3,65
39343,39343,78649,2015-11-24,1,885
39344,39344,78646,2015-12-02,3,373
39345,39345,78653,2015-11-14,1,283
39346,39346,78658,2015-11-13,3,412
39347,39347,78660,2015-11-09,2,337
39348,39348,78664,2015-12-06,2,381
39349,39349,78661,2015-11-30,3,552
39350,39350,78667,2015-11-20,1,134
39351,39351,78668,2015-11-30,1,173
39352,39352,78669,2015-11-10,2,921
39353,39353,78672,2015-12-01,1,466
39354,39354,78673,2015-11-28,1,884
39355,39355,78676,2015-11-19,3,354
39356,39356,78680,2015-11-11,3,833
39357,39357,78682,2015-11-12,1,193
39358,39358,78686,2015-11-09,3,960
39359,39359,78690,2015-12-02,1,726
39360,39360,78692,2015-12-09,2,866
39361,39361,78693,2015-12-02,3,251
39362,39362,78694,2015-11-25,3,56
39363,39363,78697,2015-12-07,2,667
39364,39364,78703,2015-11-28,2,522
39365,39365,78712,2015-11-30,3,355
39366,39366,78704,2015-12-03,1,729
39367,39367,78715,2015-11-15,2,111
39368,39368,78705,2015-11-21,2,73
39369,39369,78706,2015-12-08,1,293
39370,39370,78710,2015-11-14,1,618
39371,39371,78711,2015-11-19,3,398
39372,39372,78718,2015-11-10,3,575
39373,39373,78720,2015-12-01,3,152
39374,39374,78722,2015-11-26,2,758
39375,39375,78725,2015-12-09,3,873
39376,39376,78727,2015-11-20,2,559
39377,39377,78731,2015-11-23,2,813
39378,39378,78733,2015-12-06,2,449
39379,39379,78736,2015-12-01,3,50
39380,39380,78738,2015-12-02,2,848
39381,39381,78752,2015-11-20,2,320
39382,39382,78743,2015-11-28,1,260
39383,39383,78745,2015-11-21,1,755
39384,39384,78746,2015-11-10,2,128
39385,39385,78747,2015-11-21,1,294
39386,39386,78749,2015-12-05,2,271
39387,39387,78750,2015-11-18,2,349
39388,39388,78751,2015-12-06,1,425
39389,39389,78753,2015-11-19,1,158
39390,39390,78754,2015-11-16,1,191
39391,39391,78755,2015-11-28,1,173
39392,39392,78757,2015-12-03,1,457
39393,39393,78759,2015-11-12,2,92
39394,39394,78761,2015-12-01,2,750
39395,39395,78762,2015-11-30,3,751
39396,39396,78764,2015-11-09,2,666
39397,39397,78765,2015-12-04,2,791
39398,39398,78766,2015-11-12,3,237
39399,39399,78767,2015-11-18,1,718
39400,39400,78768,2015-11-24,1,896
39401,39401,78772,2015-11-28,1,89
39402,39402,78773,2015-11-10,3,968
39403,39403,78774,2015-11-14,3,881
39404,39404,78787,2015-12-02,2,396
39405,39405,78788,2015-12-05,2,146
39406,39406,78791,2015-11-09,1,601
39407,39407,78792,2015-11-20,1,499
39408,39408,78794,2015-11-27,1,784
39409,39409,78796,2015-11-18,2,380
39410,39410,78797,2015-11-21,3,442
39411,39411,78802,2015-11-22,1,265
39412,39412,78779,2015-11-26,3,691
39413,39413,78785,2015-11-12,3,902
39414,39414,78786,2015-11-20,1,324
39415,39415,78803,2015-11-30,2,175
39416,39416,78805,2015-11-09,3,455
39417,39417,78817,2015-12-06,2,586
39418,39418,78806,2015-12-06,3,813
39419,39419,78810,2015-11-11,2,19
39420,39420,78814,2015-12-08,1,994
39421,39421,78816,2015-11-26,2,281
39422,39422,78825,2015-11-23,2,583
39423,39423,78818,2015-11-16,3,666
39424,39424,78827,2015-12-01,3,363
39425,39425,78822,2015-12-01,2,378
39426,39426,78828,2015-12-07,2,632
39427,39427,78824,2015-11-24,2,638
39428,39428,78830,2015-11-16,1,503
39429,39429,78831,2015-11-09,1,425
39430,39430,78833,2015-11-09,3,467
39431,39431,78834,2015-12-09,3,702
39432,39432,78842,2015-11-24,3,641
39433,39433,78844,2015-12-09,1,402
39434,39434,78846,2015-12-04,3,613
39435,39435,78848,2015-11-20,3,703
39436,39436,78850,2015-11-16,2,520
39437,39437,78857,2015-11-27,1,67
39438,39438,78863,2015-12-01,1,173
39439,39439,78866,2015-12-03,2,754
39440,39440,78873,2015-11-16,2,747
39441,39441,78869,2015-12-05,3,191
39442,39442,78875,2015-12-08,1,877
39443,39443,78876,2015-11-19,3,22
39444,39444,78879,2015-11-28,1,492
39445,39445,78886,2015-11-19,3,719
39446,39446,78795,2015-11-22,1,224
39447,39447,78835,2015-11-28,3,126
39448,39448,78839,2015-12-09,2,708
39449,39449,78841,2015-11-23,1,65
39450,39450,78843,2015-11-20,2,914
39451,39451,78845,2015-11-19,2,686
39452,39452,78847,2015-11-13,2,927
39453,39453,78854,2015-11-19,1,340
39454,39454,78859,2015-12-06,2,143
39455,39455,78864,2015-11-16,3,911
39456,39456,78889,2015-11-16,2,342
39457,39457,78890,2015-11-25,3,796
39458,39458,78868,2015-11-18,3,622
39459,39459,78870,2015-11-29,2,768
39460,39460,78891,2015-11-18,2,717
39461,39461,78878,2015-11-22,3,482
39462,39462,78892,2015-11-18,3,135
39463,39463,78882,2015-11-16,1,449
39464,39464,78897,2015-12-01,3,972
39465,39465,78900,2015-11-19,3,15
39466,39466,78901,2015-12-02,3,650
39467,39467,78903,2015-12-04,3,935
39468,39468,78905,2015-12-08,3,171
39469,39469,78906,2015-12-06,2,64
39470,39470,78907,2015-12-06,1,865
39471,39471,78909,2015-11-24,2,261
39472,39472,78910,2015-11-09,2,396
39473,39473,78911,2015-11-18,3,886
39474,39474,78914,2015-11-13,3,381
39475,39475,78917,2015-11-30,1,445
39476,39476,78918,2015-11-12,1,227
39477,39477,78919,2015-11-11,1,932
39478,39478,78920,2015-11-27,2,1
39479,39479,78922,2015-11-18,2,812
39480,39480,78925,2015-11-13,1,25
39481,39481,78927,2015-11-21,1,440
39482,39482,78928,2015-12-06,2,202
39483,39483,78930,2015-11-29,2,293
39484,39484,78936,2015-11-29,2,743
39485,39485,78941,2015-12-04,2,453
39486,39486,78942,2015-11-23,3,5
39487,39487,78945,2015-12-05,1,483
39488,39488,78950,2015-11-10,2,536
39489,39489,78951,2015-11-18,2,199
39490,39490,78952,2015-11-09,2,19
39491,39491,78954,2015-11-24,2,643
39492,39492,78955,2015-11-22,1,635
39493,39493,78957,2015-12-05,2,35
39494,39494,78958,2015-12-02,3,184
39495,39495,78960,2015-11-25,3,627
39496,39496,78962,2015-11-19,1,871
39497,39497,78963,2015-11-28,3,724
39498,39498,78965,2015-11-29,1,793
39499,39499,78966,2015-11-26,1,363
39500,39500,78973,2015-11-25,1,957
39501,39501,78983,2015-12-01,1,401
39502,39502,79012,2015-11-12,1,591
39503,39503,78990,2015-12-06,3,63
39504,39504,79015,2015-12-08,2,568
39505,39505,78992,2015-12-07,2,873
39506,39506,79021,2015-12-01,2,941
39507,39507,78993,2015-11-15,3,980
39508,39508,78995,2015-11-26,3,473
39509,39509,79023,2015-11-19,2,807
39510,39510,78997,2015-11-18,1,625
39511,39511,78999,2015-12-08,1,528
39512,39512,78974,2015-11-17,1,731
39513,39513,79008,2015-11-21,3,918
39514,39514,78976,2015-12-09,3,112
39515,39515,79011,2015-11-19,1,72
39516,39516,78980,2015-11-26,2,797
39517,39517,79032,2015-11-13,1,829
39518,39518,79020,2015-11-15,2,980
39519,39519,78982,2015-11-10,3,687
39520,39520,79033,2015-11-18,3,909
39521,39521,79024,2015-11-16,2,558
39522,39522,78984,2015-11-28,1,371
39523,39523,78986,2015-11-22,2,744
39524,39524,78988,2015-11-13,1,853
39525,39525,78989,2015-11-23,3,787
39526,39526,78996,2015-11-09,3,918
39527,39527,79003,2015-11-23,2,912
39528,39528,79005,2015-11-30,2,935
39529,39529,79007,2015-11-10,1,440
39530,39530,79029,2015-11-17,3,971
39531,39531,79031,2015-11-15,2,257
39532,39532,79035,2015-12-04,3,648
39533,39533,79036,2015-11-17,3,726
39534,39534,79037,2015-11-19,2,294
39535,39535,79039,2015-11-15,1,841
39536,39536,79040,2015-11-24,3,385
39537,39537,79049,2015-11-10,3,166
39538,39538,79050,2015-11-10,2,406
39539,39539,79051,2015-11-26,1,519
39540,39540,79055,2015-11-29,2,579
39541,39541,79056,2015-11-16,3,121
39542,39542,79071,2015-11-12,1,613
39543,39543,79058,2015-11-16,2,951
39544,39544,79059,2015-11-26,3,754
39545,39545,79060,2015-12-05,2,558
39546,39546,79062,2015-11-13,2,812
39547,39547,79064,2015-11-22,3,176
39548,39548,79067,2015-11-18,2,832
39549,39549,79070,2015-11-09,2,847
39550,39550,79077,2015-11-26,1,605
39551,39551,79081,2015-11-14,2,40
39552,39552,79078,2015-11-18,1,223
39553,39553,79080,2015-12-02,2,815
39554,39554,79082,2015-11-10,3,495
39555,39555,79084,2015-11-14,1,220
39556,39556,79087,2015-12-06,3,535
39557,39557,79090,2015-12-02,3,138
39558,39558,79104,2015-11-10,2,318
39559,39559,79092,2015-11-27,2,355
39560,39560,79094,2015-11-23,1,528
39561,39561,79096,2015-11-20,2,807
39562,39562,79099,2015-11-11,3,83
39563,39563,79103,2015-11-21,1,762
39564,39564,79105,2015-11-10,2,228
39565,39565,79107,2015-12-08,2,529
39566,39566,79108,2015-12-08,2,690
39567,39567,79114,2015-12-07,1,922
39568,39568,79115,2015-11-28,1,820
39569,39569,79116,2015-11-30,2,550
39570,39570,79120,2015-11-20,3,337
39571,39571,79121,2015-11-21,1,147
39572,39572,79123,2015-11-23,3,298
39573,39573,79127,2015-11-29,1,417
39574,39574,79128,2015-11-27,1,232
39575,39575,79129,2015-11-30,1,57
39576,39576,79131,2015-11-22,2,298
39577,39577,79135,2015-11-28,1,594
39578,39578,79138,2015-11-11,2,698
39579,39579,79140,2015-11-29,2,463
39580,39580,79145,2015-11-27,2,930
39581,39581,79146,2015-11-25,1,67
39582,39582,79147,2015-11-12,1,732
39583,39583,79151,2015-12-07,2,189
39584,39584,79156,2015-12-09,2,375
39585,39585,79142,2015-11-24,3,901
39586,39586,79158,2015-11-28,3,858
39587,39587,79159,2015-11-19,3,102
39588,39588,79160,2015-11-25,3,255
39589,39589,79161,2015-12-01,3,692
39590,39590,79163,2015-11-20,3,422
39591,39591,79164,2015-11-30,2,696
39592,39592,79166,2015-11-22,1,263
39593,39593,79168,2015-11-14,2,33
39594,39594,79169,2015-11-14,1,986
39595,39595,79171,2015-11-29,2,747
39596,39596,79177,2015-11-24,2,76
39597,39597,79178,2015-11-13,1,40
39598,39598,79179,2015-11-09,3,738
39599,39599,79183,2015-11-13,1,860
39600,39600,79185,2015-11-13,1,773
39601,39601,79187,2015-12-09,2,507
39602,39602,79188,2015-11-30,3,338
39603,39603,79190,2015-11-22,1,682
39604,39604,79192,2015-11-23,2,635
39605,39605,79193,2015-11-10,1,277
39606,39606,79197,2015-11-26,2,223
39607,39607,79198,2015-11-27,3,605
39608,39608,79200,2015-12-05,1,622
39609,39609,79201,2015-11-13,2,987
39610,39610,79203,2015-11-16,3,641
39611,39611,79226,2015-11-13,3,876
39612,39612,79228,2015-11-27,2,79
39613,39613,79233,2015-11-24,3,937
39614,39614,79240,2015-11-28,2,352
39615,39615,79245,2015-11-16,2,772
39616,39616,79247,2015-11-18,3,197
39617,39617,79204,2015-12-01,1,26
39618,39618,79249,2015-11-24,2,26
39619,39619,79206,2015-11-09,3,363
39620,39620,79254,2015-11-23,3,959
39621,39621,79208,2015-11-18,1,209
39622,39622,79210,2015-11-12,3,750
39623,39623,79216,2015-12-09,1,18
39624,39624,79231,2015-11-15,1,53
39625,39625,79237,2015-11-23,2,389
39626,39626,79244,2015-11-22,2,156
39627,39627,79255,2015-11-24,3,641
39628,39628,79259,2015-11-09,2,108
39629,39629,79213,2015-12-05,1,848
39630,39630,79215,2015-12-09,1,867
39631,39631,79220,2015-11-18,2,243
39632,39632,79225,2015-11-26,1,521
39633,39633,79227,2015-11-20,3,921
39634,39634,79230,2015-12-02,2,430
39635,39635,79232,2015-11-29,3,696
39636,39636,79234,2015-11-22,2,658
39637,39637,79258,2015-11-25,1,393
39638,39638,79266,2015-11-20,1,741
39639,39639,79267,2015-12-07,3,263
39640,39640,79278,2015-12-04,3,666
39641,39641,79268,2015-11-25,2,98
